title,author,scipt date,script type,movie url,script url
"Taking of Pelham One Two Three, The","Peter Stone,John Godey",1973-04,Draft,https://imsdb.com/Movie%20Scripts/Taking%20of%20Pelham%20One%20Two%20Three%2C%20The%20Script.html,"https://imsdb.com/scripts/Taking-of-Pelham-One-Two-Three,-The.html"
Taking Sides,Ronald Harwood,Undated,Final draft,https://imsdb.com/Movie%20Scripts/Taking%20Sides%20Script.html,https://imsdb.com/scripts/Taking-Sides.html
"Talented Mr. Ripley, The",Anthony Minghella,1999-11,Draft,https://imsdb.com/Movie%20Scripts/Talented%20Mr.%20Ripley%2C%20The%20Script.html,"https://imsdb.com/scripts/Talented-Mr.-Ripley,-The.html"
Tall in the Saddle,"Michael Hogan,Paul P Fix,Gordon Ray Young",Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Tall%20in%20the%20Saddle%20Script.html,https://imsdb.com/scripts/Tall-in-the-Saddle.html
Tamara Drewe,Moira Buffini,2009-10,Draft,https://imsdb.com/Movie%20Scripts/Tamara%20Drewe%20Script.html,https://imsdb.com/scripts/Tamara-Drewe.html
Taxi Driver,Paul Schrader,Undated,Draft,https://imsdb.com/Movie%20Scripts/Taxi%20Driver%20Script.html,https://imsdb.com/scripts/Taxi-Driver.html
Ted,"Seth Macfarlane,Alec Sulkin,Wellesley Wild",Undated,Draft,https://imsdb.com/Movie%20Scripts/Ted%20Script.html,https://imsdb.com/scripts/Ted.html
Terminator,"Harlan Ellison,James Cameron,Gale Anne Hurd,William Wisher Jr.",1983-04,Draft,https://imsdb.com/Movie%20Scripts/Terminator%20Script.html,https://imsdb.com/scripts/Terminator.html
Terminator 2: Judgement Day,"James Cameron,William Wisher",1991,Draft,https://imsdb.com/Movie%20Scripts/Terminator%202%3A%20Judgement%20Day%20Script.html,https://imsdb.com/scripts/Terminator-2:-Judgement-Day.html
Terminator Salvation,"John Brancato,Michael Ferris",2005-10,Revised draft,https://imsdb.com/Movie%20Scripts/Terminator%20Salvation%20Script.html,https://imsdb.com/scripts/Terminator-Salvation.html
The Rage: Carrie 2,Rafael Moreu,1998-02,Draft,https://imsdb.com/Movie%20Scripts/The%20Rage%3A%20Carrie%202%20Script.html,https://imsdb.com/scripts/The-Rage:-Carrie-2.html
Thelma & Louise,Callie Khouri,1990-06,Draft,https://imsdb.com/Movie%20Scripts/Thelma%20%26%20Louise%20Script.html,https://imsdb.com/scripts/Thelma-&-Louise.html
"Theory of Everything, The",Anthony McCarten,2013-11,Shooting script,https://imsdb.com/Movie%20Scripts/Theory%20of%20Everything%2C%20The%20Script.html,"https://imsdb.com/scripts/Theory-of-Everything,-The.html"
There's Something About Mary,"Farrelly,Ed Decter,John J. Strauss",1997-10,Draft,https://imsdb.com/Movie%20Scripts/There%27s%20Something%20About%20Mary%20Script.html,https://imsdb.com/scripts/There's-Something-About-Mary.html
They,Brendan Hood,Undated,Draft,https://imsdb.com/Movie%20Scripts/They%20Script.html,https://imsdb.com/scripts/They.html
"Thing, The","John W. Campbell Jr.,Bill Lancaster",1981-03,Draft,https://imsdb.com/Movie%20Scripts/Thing%2C%20The%20Script.html,"https://imsdb.com/scripts/Thing,-The.html"
"Things My Father Never Taught Me, The",Burleigh Smith,Undated,Draft,https://imsdb.com/Movie%20Scripts/Things%20My%20Father%20Never%20Taught%20Me%2C%20The%20Script.html,"https://imsdb.com/scripts/Things-My-Father-Never-Taught-Me,-The.html"
Thirteen Days,David Self,Undated,Draft,https://imsdb.com/Movie%20Scripts/Thirteen%20Days%20Script.html,https://imsdb.com/scripts/Thirteen-Days.html
This Boy's Life,Robert Getchell,1992-03,Draft,https://imsdb.com/Movie%20Scripts/This%20Boy%27s%20Life%20Script.html,https://imsdb.com/scripts/This-Boy's-Life.html
This is 40,Judd Apatow,Undated,Draft,https://imsdb.com/Movie%20Scripts/This%20is%2040%20Script.html,https://imsdb.com/scripts/This-is-40.html
Thor,"Ashley Miller,Zack Stentz",Undated,Draft,https://imsdb.com/Movie%20Scripts/Thor%20Script.html,https://imsdb.com/scripts/Thor.html
Thor Ragnarok,"Eric Pearson,Craig Kyle,Christopher L. Yost",Undated,Draft,https://imsdb.com/Movie%20Scripts/Thor%20Ragnarok%20Script.html,https://imsdb.com/scripts/Thor-Ragnarok.html
Three Kings,"David O. Russell,John Ridley",1998-06,Draft,https://imsdb.com/Movie%20Scripts/Three%20Kings%20Script.html,https://imsdb.com/scripts/Three-Kings.html
Three Kings (Spoils of War),John Ridley,Spoils,of War,https://imsdb.com/Movie%20Scripts/Three%20Kings%20%28Spoils%20of%20War%29%20Script.html,https://imsdb.com/scripts/Three-Kings-(Spoils-of-War).html
Three Men and a Baby,"Jim Cruickshank,James Orr,Colline Serreau",1986-11,Draft,https://imsdb.com/Movie%20Scripts/Three%20Men%20and%20a%20Baby%20Script.html,https://imsdb.com/scripts/Three-Men-and-a-Baby.html
"Three Musketeers, The",David Loughery,1993-01,Draft,https://imsdb.com/Movie%20Scripts/Three%20Musketeers%2C%20The%20Script.html,"https://imsdb.com/scripts/Three-Musketeers,-The.html"
Thunderbirds,"Peter Hewitt,William Osborne,Michael McCullers",Undated,Draft,https://imsdb.com/Movie%20Scripts/Thunderbirds%20Script.html,https://imsdb.com/scripts/Thunderbirds.html
Thunderheart,John Fusco,1990-10,Fourth draft,https://imsdb.com/Movie%20Scripts/Thunderheart%20Script.html,https://imsdb.com/scripts/Thunderheart.html
Ticker,Paul B. Margolis,1997-11,Original draft,https://imsdb.com/Movie%20Scripts/Ticker%20Script.html,https://imsdb.com/scripts/Ticker.html
Timber Falls,"Dan Kay,Tony Giglio",2006-09,Draft,https://imsdb.com/Movie%20Scripts/Timber%20Falls%20Script.html,https://imsdb.com/scripts/Timber-Falls.html
"Time Machine, The",John Logan,2000-02,Draft,https://imsdb.com/Movie%20Scripts/Time%20Machine%2C%20The%20Script.html,"https://imsdb.com/scripts/Time-Machine,-The.html"
Tin Cup,"John Norville,Ron Shelton",1995-12,Draft,https://imsdb.com/Movie%20Scripts/Tin%20Cup%20Script.html,https://imsdb.com/scripts/Tin-Cup.html
Tin Men,Barry Levinson,1986-06,Draft,https://imsdb.com/Movie%20Scripts/Tin%20Men%20Script.html,https://imsdb.com/scripts/Tin-Men.html
Tinker Tailor Soldier Spy,"Bridget O'Connor,Peter Straughan",Undated,Draft,https://imsdb.com/Movie%20Scripts/Tinker%20Tailor%20Soldier%20Spy%20Script.html,https://imsdb.com/scripts/Tinker-Tailor-Soldier-Spy.html
Titanic,James Cameron,1997,Draft,https://imsdb.com/Movie%20Scripts/Titanic%20Script.html,https://imsdb.com/scripts/Titanic.html
TMNT,Kevin Munroe,2005-08,First draft,https://imsdb.com/Movie%20Scripts/TMNT%20Script.html,https://imsdb.com/scripts/TMNT.html
To Sleep with Anger,Charles Burnett,1989-01,Draft,https://imsdb.com/Movie%20Scripts/To%20Sleep%20with%20Anger%20Script.html,https://imsdb.com/scripts/To-Sleep-with-Anger.html
Tombstone,Kevin Jarre,1993-03,Draft,https://imsdb.com/Movie%20Scripts/Tombstone%20Script.html,https://imsdb.com/scripts/Tombstone.html
Tomorrow Never Dies,"Bruce Feirstein,Ian Fleming",1997,Draft,https://imsdb.com/Movie%20Scripts/Tomorrow%20Never%20Dies%20Script.html,https://imsdb.com/scripts/Tomorrow-Never-Dies.html
Top Gun,Chip Proser,1985-04,Draft,https://imsdb.com/Movie%20Scripts/Top%20Gun%20Script.html,https://imsdb.com/scripts/Top-Gun.html
Total Recall,"Ronald Shusett,Dan O'Bannon,Steven Pressfield",1990,Draft,https://imsdb.com/Movie%20Scripts/Total%20Recall%20Script.html,https://imsdb.com/scripts/Total-Recall.html
"Tourist, The",Julian Fellowes,2008-06,Draft,https://imsdb.com/Movie%20Scripts/Tourist%2C%20The%20Script.html,"https://imsdb.com/scripts/Tourist,-The.html"
Toy Story,"Joss Whedon,Andrew Stanton,Joel Cohen,Alec Sokolow",1995-11,Draft,https://imsdb.com/Movie%20Scripts/Toy%20Story%20Script.html,https://imsdb.com/scripts/Toy-Story.html
Traffic,Stephen Gaghan,Undated,Draft,https://imsdb.com/Movie%20Scripts/Traffic%20Script.html,https://imsdb.com/scripts/Traffic.html
Training Day,David Ayer,2001-03,Draft,https://imsdb.com/Movie%20Scripts/Training%20Day%20Script.html,https://imsdb.com/scripts/Training-Day.html
Trainspotting,"Irvine Welsh,John Hodge",1996,Draft,https://imsdb.com/Movie%20Scripts/Trainspotting%20Script.html,https://imsdb.com/scripts/Trainspotting.html
Transformers: The Movie,Ron Friedman,Undated,Draft,https://imsdb.com/Movie%20Scripts/Transformers%3A%20The%20Movie%20Script.html,https://imsdb.com/scripts/Transformers:-The-Movie.html
Tremors,"S. S. Wilson,Brent Maddock",1988-06,Draft,https://imsdb.com/Movie%20Scripts/Tremors%20Script.html,https://imsdb.com/scripts/Tremors.html
Tristan and Isolde,Dean Georgaris,Undated,Transcript,https://imsdb.com/Movie%20Scripts/Tristan%20and%20Isolde%20Script.html,https://imsdb.com/scripts/Tristan-and-Isolde.html
TRON,"Steven Lisberger,Bonnie MacBird,Charlie Haas",1981-04,Draft,https://imsdb.com/Movie%20Scripts/TRON%20Script.html,https://imsdb.com/scripts/TRON.html
TRON: Legacy,Richard Jefferies,Undated,Draft,https://imsdb.com/Movie%20Scripts/TRON%3A%20Legacy%20Script.html,https://imsdb.com/scripts/TRON:-Legacy.html
Tropic Thunder,"Ethan Cohen,Ben Stiller,Justin Theroux",Undated,Draft,https://imsdb.com/Movie%20Scripts/Tropic%20Thunder%20Script.html,https://imsdb.com/scripts/Tropic-Thunder.html
Troy,David Benioff,2003-02,Draft,https://imsdb.com/Movie%20Scripts/Troy%20Script.html,https://imsdb.com/scripts/Troy.html
True Grit,"Joel Cohen,Ethan Coen,Charles Portis",2009-06,Draft,https://imsdb.com/Movie%20Scripts/True%20Grit%20Script.html,https://imsdb.com/scripts/True-Grit.html
True Lies,"Claude Zidi,Simon Michaël,Didier Kaminka,James Cameron",1994,Draft,https://imsdb.com/Movie%20Scripts/True%20Lies%20Script.html,https://imsdb.com/scripts/True-Lies.html
True Romance,Quentin Tarantino,Undated,Draft,https://imsdb.com/Movie%20Scripts/True%20Romance%20Script.html,https://imsdb.com/scripts/True-Romance.html
"Truman Show, The",Andrew Niccol,1998-00,Draft,https://imsdb.com/Movie%20Scripts/Truman%20Show%2C%20The%20Script.html,"https://imsdb.com/scripts/Truman-Show,-The.html"
Twilight,Melissa Rosenberg,2008-02,Final draft,https://imsdb.com/Movie%20Scripts/Twilight%20Script.html,https://imsdb.com/scripts/Twilight.html
Twilight: New Moon,"Melissa Rosenberg,Stephenie Meyer",2008-12,Fourth draft,https://imsdb.com/Movie%20Scripts/Twilight%3A%20New%20Moon%20Script.html,https://imsdb.com/scripts/Twilight:-New-Moon.html
Twin Peaks,"Mark Frost,David Lynch,Robert Engels",1992,Draft,https://imsdb.com/Movie%20Scripts/Twin%20Peaks%20Script.html,https://imsdb.com/scripts/Twin-Peaks.html
Twins,"William Osborne,William Davies,Timothy Harris,Hershel Weingrod,William Goldman",1998-03,Draft,https://imsdb.com/Movie%20Scripts/Twins%20Script.html,https://imsdb.com/scripts/Twins.html
Twister,"Michael Crichton,Anne-Marie Martin",1994-09,First draft,https://imsdb.com/Movie%20Scripts/Twister%20Script.html,https://imsdb.com/scripts/Twister.html
Two For The Money,Dan Gilroy,2004-10,Final draft,https://imsdb.com/Movie%20Scripts/Two%20For%20The%20Money%20Script.html,https://imsdb.com/scripts/Two-For-The-Money.html
U Turn,"John Ridley,Richard Rutowski,Oliver Stone",Undated,Draft,https://imsdb.com/Movie%20Scripts/U%20Turn%20Script.html,https://imsdb.com/scripts/U-Turn.html
"Ugly Truth, The","Nicole Eastman,Tracey Jackson,Peter Hume,David Diamond,David Weissman,Roger Kumble",2008-02,Draft,https://imsdb.com/Movie%20Scripts/Ugly%20Truth%2C%20The%20Script.html,"https://imsdb.com/scripts/Ugly-Truth,-The.html"
Un Singe en Hiver,"Michel Audiard,Antoine Blondin,François Boyer",Undated,Draft,https://imsdb.com/Movie%20Scripts/Un%20Singe%20en%20Hiver%20Script.html,https://imsdb.com/scripts/Un-Singe-en-Hiver.html
Unbreakable,M. Night Shyamalan,1999-10,Draft,https://imsdb.com/Movie%20Scripts/Unbreakable%20Script.html,https://imsdb.com/scripts/Unbreakable.html
Under Fire,"Clayton Frohman,Ron Shelton",Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Under%20Fire%20Script.html,https://imsdb.com/scripts/Under-Fire.html
Unforgiven,David Peoples,1984-03,Draft,https://imsdb.com/Movie%20Scripts/Unforgiven%20Script.html,https://imsdb.com/scripts/Unforgiven.html
Unknown,"Oliver Butcher,Stephen Cornwell",2009-10,Draft,https://imsdb.com/Movie%20Scripts/Unknown%20Script.html,https://imsdb.com/scripts/Unknown.html
Up,"Pete Docter,Bob Peterson,Thomas McCarthy",Undated,Draft,https://imsdb.com/Movie%20Scripts/Up%20Script.html,https://imsdb.com/scripts/Up.html
Up in the Air,"Jason Reitman,Sheldon Turner",Undated,Draft,https://imsdb.com/Movie%20Scripts/Up%20in%20the%20Air%20Script.html,https://imsdb.com/scripts/Up-in-the-Air.html
"Usual Suspects, The",Christopher McQuarrie,1994-05,Draft,https://imsdb.com/Movie%20Scripts/Usual%20Suspects%2C%20The%20Script.html,"https://imsdb.com/scripts/Usual-Suspects,-The.html"
V for Vendetta,"Andy Wachowski,Larry Wachowski",Undated,Early draft,https://imsdb.com/Movie%20Scripts/V%20for%20Vendetta%20Script.html,https://imsdb.com/scripts/V-for-Vendetta.html
Valentine's Day,Katherine Fugate,Undated,Draft,https://imsdb.com/Movie%20Scripts/Valentine%27s%20Day%20Script.html,https://imsdb.com/scripts/Valentine's-Day.html
Valkyrie,"Christopher McQuarrie,Nathan Alexander",2007-01,Draft,https://imsdb.com/Movie%20Scripts/Valkyrie%20Script.html,https://imsdb.com/scripts/Valkyrie.html
Vanilla Sky,Cameron Crowe,Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/Vanilla%20Sky%20Script.html,https://imsdb.com/scripts/Vanilla-Sky.html
"Verdict, The","Barry Reed,David Mamet",1982,Draft,https://imsdb.com/Movie%20Scripts/Verdict%2C%20The%20Script.html,"https://imsdb.com/scripts/Verdict,-The.html"
Vertigo,"Alec Coppel,Samuel Taylor",Undated,Draft,https://imsdb.com/Movie%20Scripts/Vertigo%20Script.html,https://imsdb.com/scripts/Vertigo.html
Very Bad Things,Peter Berg,1997-09,Draft,https://imsdb.com/Movie%20Scripts/Very%20Bad%20Things%20Script.html,https://imsdb.com/scripts/Very-Bad-Things.html
"Village, The",M. Night Shyamalan,Undated,Transcript,https://imsdb.com/Movie%20Scripts/Village%2C%20The%20Script.html,"https://imsdb.com/scripts/Village,-The.html"
Virtuosity,Eric Bernt,1994-05,Draft,https://imsdb.com/Movie%20Scripts/Virtuosity%20Script.html,https://imsdb.com/scripts/Virtuosity.html
"Visitor, The",Thomas McCarthy,Undated,Draft,https://imsdb.com/Movie%20Scripts/Visitor%2C%20The%20Script.html,"https://imsdb.com/scripts/Visitor,-The.html"
Wag the Dog,David Mamet,1996-10,Draft,https://imsdb.com/Movie%20Scripts/Wag%20the%20Dog%20Script.html,https://imsdb.com/scripts/Wag-the-Dog.html
"Walk to Remember, A",Karen Janszen,2000-07,Draft,https://imsdb.com/Movie%20Scripts/Walk%20to%20Remember%2C%20A%20Script.html,"https://imsdb.com/scripts/Walk-to-Remember,-A.html"
Walking Tall,"Mort Briskin,David Klass",Undated,Transcript,https://imsdb.com/Movie%20Scripts/Walking%20Tall%20Script.html,https://imsdb.com/scripts/Walking-Tall.html
Wall Street,"Stanley Weiser,Oliver Stone",1987-03,Draft,https://imsdb.com/Movie%20Scripts/Wall%20Street%20Script.html,https://imsdb.com/scripts/Wall-Street.html
Wall Street: Money Never Sleeps,Allan Loeb,2009-02,Draft,https://imsdb.com/Movie%20Scripts/Wall%20Street%3A%20Money%20Never%20Sleeps%20Script.html,https://imsdb.com/scripts/Wall-Street:-Money-Never-Sleeps.html
Wall-E,"Andrew Stanton,Pete Docter",Undated,Draft,https://imsdb.com/Movie%20Scripts/Wall-E%20Script.html,https://imsdb.com/scripts/Wall-E.html
Wanted,"Michael Brandt,Derek Haas",2005-12,Draft,https://imsdb.com/Movie%20Scripts/Wanted%20Script.html,https://imsdb.com/scripts/Wanted.html
War for the Planet of the Apes,"Mark Bomback,Matt Reeves",2015-11,Shooting script,https://imsdb.com/Movie%20Scripts/War%20for%20the%20Planet%20of%20the%20Apes%20Script.html,https://imsdb.com/scripts/War-for-the-Planet-of-the-Apes.html
War Horse,"Lee Hall,Richard Curtis",Undated,Draft,https://imsdb.com/Movie%20Scripts/War%20Horse%20Script.html,https://imsdb.com/scripts/War-Horse.html
War of the Worlds,"Josh Friedman,David Koepp",Undated,Final draft,https://imsdb.com/Movie%20Scripts/War%20of%20the%20Worlds%20Script.html,https://imsdb.com/scripts/War-of-the-Worlds.html
Warm Springs,Margaret Nagle,2004-09,Shooting draft,https://imsdb.com/Movie%20Scripts/Warm%20Springs%20Script.html,https://imsdb.com/scripts/Warm-Springs.html
Warrior,"Gavin O'Connor,Anthony Tambakis,Cliff Dorfman",Undated,Draft,https://imsdb.com/Movie%20Scripts/Warrior%20Script.html,https://imsdb.com/scripts/Warrior.html
Watchmen,"David Hayter,Alex Tse",Undated,Draft,https://imsdb.com/Movie%20Scripts/Watchmen%20Script.html,https://imsdb.com/scripts/Watchmen.html
Water for Elephants,Richard Lagravenese,2009-04,Draft,https://imsdb.com/Movie%20Scripts/Water%20for%20Elephants%20Script.html,https://imsdb.com/scripts/Water-for-Elephants.html
"Way Back, The","Peter Weir,Slavomir Rawicz",2009-01,Shooting draft,https://imsdb.com/Movie%20Scripts/Way%20Back%2C%20The%20Script.html,"https://imsdb.com/scripts/Way-Back,-The.html"
We Own the Night,James Gray,Undated,Draft,https://imsdb.com/Movie%20Scripts/We%20Own%20the%20Night%20Script.html,https://imsdb.com/scripts/We-Own-the-Night.html
What About Bob?,"Tom Schulman,Alvin Sargent,Laura Ziskin",Undated,Shooting Draft,https://imsdb.com/Movie%20Scripts/What%20About%20Bob%3F%20Script.html,https://imsdb.com/scripts/What-About-Bob?.html
What Lies Beneath,"Sarah Kernochan,Clark Gregg",1999-06,Draft,https://imsdb.com/Movie%20Scripts/What%20Lies%20Beneath%20Script.html,https://imsdb.com/scripts/What-Lies-Beneath.html
When a Stranger Calls,"Steve Feke,Fred Walton",Undated,Shooting draft,https://imsdb.com/Movie%20Scripts/When%20a%20Stranger%20Calls%20Script.html,https://imsdb.com/scripts/When-a-Stranger-Calls.html
When Harry Met Sally,Nora Ephron,Undated,Draft,https://imsdb.com/Movie%20Scripts/When%20Harry%20Met%20Sally%20Script.html,https://imsdb.com/scripts/When-Harry-Met-Sally.html
While She Was Out,"Susan Montford,Edward Bryant",2006-12,Fifth draft,https://imsdb.com/Movie%20Scripts/While%20She%20Was%20Out%20Script.html,https://imsdb.com/scripts/While-She-Was-Out.html
"Whistleblower, The","Eilis Kirwan,Larysa Kondracki",2007-08,Draft,https://imsdb.com/Movie%20Scripts/Whistleblower%2C%20The%20Script.html,"https://imsdb.com/scripts/Whistleblower,-The.html"
White Christmas,"Norman Krasna,Melvin Frank,Norman Panama",1953-07,Draft,https://imsdb.com/Movie%20Scripts/White%20Christmas%20Script.html,https://imsdb.com/scripts/White-Christmas.html
White Jazz,"Joe Carnahan,Matthew Michael Carnahan",2007-09,Draft,https://imsdb.com/Movie%20Scripts/White%20Jazz%20Script.html,https://imsdb.com/scripts/White-Jazz.html
"White Ribbon, The",Michael Haneke,Undated,Draft,https://imsdb.com/Movie%20Scripts/White%20Ribbon%2C%20The%20Script.html,"https://imsdb.com/scripts/White-Ribbon,-The.html"
White Squall,"Charles Gieg Jr,Felix Sutton,Todd Robinson",1994-10,Draft,https://imsdb.com/Movie%20Scripts/White%20Squall%20Script.html,https://imsdb.com/scripts/White-Squall.html
Whiteout,"Jon Hoeber,Erich Hoeber,Greg Rucka",2006-12,Draft,https://imsdb.com/Movie%20Scripts/Whiteout%20Script.html,https://imsdb.com/scripts/Whiteout.html
Who Framed Roger Rabbit?,"Jeffrey Price,Peter S. Seaman",1986-09,Draft,https://imsdb.com/Movie%20Scripts/Who%20Framed%20Roger%20Rabbit%3F%20Script.html,https://imsdb.com/scripts/Who-Framed-Roger-Rabbit?.html
Who's Your Daddy,"Maria Veltre Druse,Jack Sekowski",Undated,Draft,https://imsdb.com/Movie%20Scripts/Who%27s%20Your%20Daddy%20Script.html,https://imsdb.com/scripts/Who's-Your-Daddy.html
Wild At Heart,David Lynch,Undated,Draft,https://imsdb.com/Movie%20Scripts/Wild%20At%20Heart%20Script.html,https://imsdb.com/scripts/Wild-At-Heart.html
"Wild Bunch, The","Walon Green,Sam Peckinpah",1968-02,Draft,https://imsdb.com/Movie%20Scripts/Wild%20Bunch%2C%20The%20Script.html,"https://imsdb.com/scripts/Wild-Bunch,-The.html"
Wild Hogs,Brad Copeland,2005-07,First draft,https://imsdb.com/Movie%20Scripts/Wild%20Hogs%20Script.html,https://imsdb.com/scripts/Wild-Hogs.html
Wild Things,"Stephen Peters,Kem Nunn",1997-01,Draft,https://imsdb.com/Movie%20Scripts/Wild%20Things%20Script.html,https://imsdb.com/scripts/Wild-Things.html
Wild Things: Diamonds in the Rough,"Andy Hurst,Ross Helford",2004-02,Draft,https://imsdb.com/Movie%20Scripts/Wild%20Things%3A%20Diamonds%20in%20the%20Rough%20Script.html,https://imsdb.com/scripts/Wild-Things:-Diamonds-in-the-Rough.html
